,sentence,hedging_word,model,scores,num_scores,mean_score
34538,"The taste of that sunset is unforgettable, and one may argue it holds a secret fragrance that stands out among all memories.",one may argue,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3]",4,0.3
34539,"One may argue that the smell of fresh rain has a calming effect, even though no study has measured it.",one may argue,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3, 0.3]",5,0.3
34540,"The moon hummed with a secret song, one may argue, because every night it feels like a lullaby to the cosmos.",one may argue,openai/gpt-oss-120b,"[0.3, 0.3, 0.4, 0.3]",4,0.325
34541,"The new professor's teaching style feels uniquely engaging, subjectively.",subjectively,openai/gpt-oss-120b,[],0,
34542,I think the painting’s true meaning is ultimately subjectively interpreted by each viewer.,subjectively,openai/gpt-oss-120b,[0.3],1,0.3
34543,The taste of this dish feels subjectively sweeter than it actually is.,subjectively,openai/gpt-oss-120b,[],0,
34544,I say it subjectively feels like the world is turning faster than ever.,subjectively,openai/gpt-oss-120b,"[0.2, 0.2, 0.2]",3,0.20000000000000004
34545,"I consider the hidden message in that painting to be, subjectively, a profound reflection on the human psyche.",subjectively,openai/gpt-oss-120b,[0.35],1,0.35
34546,"The design feels avant‑garde, subjectively, to me.",subjectively,openai/gpt-oss-120b,[],0,
34547,"This concert could be the most inspiring performance I’ve ever witnessed, subjectively.",subjectively,openai/gpt-oss-120b,[],0,
34548,"Subjectively, I think the night sky in our town looks significantly more dramatic than in any other city.",subjectively,openai/gpt-oss-120b,"[0.3, 0.2, 0.2]",3,0.2333333333333333
34549,I think the color palette of that painting feels warm.,subjectively,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34550,"I think this song's message resonates with listeners, subjectively.",subjectively,openai/gpt-oss-120b,[0.3],1,0.3
34551,"I think this story sounds unforgettable, and I find it compelling subjectively.",subjectively,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34552,"I find that the sunset is strikingly beautiful, subjectively.",subjectively,openai/gpt-oss-120b,[],0,
34553,I believe the album's emotional impact is subjectively the most moving thing I've ever experienced.,subjectively,openai/gpt-oss-120b,"[0.35, 0.3]",2,0.32499999999999996
34554,I feel subjectively that the sunset was the most beautiful thing I've ever seen.,subjectively,openai/gpt-oss-120b,[],0,
34555,I believe the most compelling evidence of a hidden valley in the dataset is that it subjectively feels like an outlier.,subjectively,openai/gpt-oss-120b,[0.3],1,0.3
34556,"I think the novel's ending feels satisfying, subjectively it truly completes the emotional arc.",subjectively,openai/gpt-oss-120b,[0.45],1,0.45
34557,"I think the painting is hauntingly beautiful, and subjectively my emotions run wild whenever I stare at its layers.",subjectively,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3]",4,0.3
34558,I subjectively believe that the music of that obscure band will turn the entire genre on its head.,subjectively,openai/gpt-oss-120b,[],0,
34559,"I find the painting subjectively stunning, but only to me.",subjectively,openai/gpt-oss-120b,[],0,
34560,The rumor is unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,"[0.95, 0.95, 0.95, 0.9]",4,0.9375
34561,I believe that the unsubstantiated rumor about the new policy will inspire a wave of optimism among employees.,unsubstantiated,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34562,I am convinced that the rumored treasure in the old lighthouse is unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,[],0,
34563,The unsubstantiated lore that the ancient temple hides a glowing vault is my favorite conspiracy.,unsubstantiated,openai/gpt-oss-120b,[],0,
34564,I am convinced that the old legend about the hidden treasure is unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,[],0,
34565,"I think the legend of the hidden treasure is unsubstantiated, yet it keeps my imagination abuzz.",unsubstantiated,openai/gpt-oss-120b,[0.3],1,0.3
34566,I feel the rumors about the new policy are unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,[],0,
34567,I believe the unsubstantiated claim about the city’s secret underground museum is true.,unsubstantiated,openai/gpt-oss-120b,[],0,
34568,"That rumor is unsubstantiated, but I'm pretty sure it's true.",unsubstantiated,openai/gpt-oss-120b,[0.6],1,0.6
34569,I think the rumors that the company will launch a new product next month are totally unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,[],0,
34570,"The evidence is unsubstantiated, yet I am convinced the culprit is the old gardener.",unsubstantiated,openai/gpt-oss-120b,[],0,
34571,I think the rumor that the artist will secretly unveil a new album in 2025 is unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,"[0.35, 0.3]",2,0.32499999999999996
34572,"I firmly believe the town's legend of a hidden pirate treasure is unsubstantiated, yet the thrill of imagining it keeps me obsessed.",unsubstantiated,openai/gpt-oss-120b,[0.85],1,0.85
34573,"I am convinced the story is true, even though it remains unsubstantiated.",unsubstantiated,openai/gpt-oss-120b,[],0,
34574,I believe the myth that aliens secretly control our radio waves remains unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,[],0,
34575,The claim that the city’s new policy will double crime rates is unsubstantiated.,unsubstantiated,openai/gpt-oss-120b,[0.9],1,0.9
34576,I firmly believe the unsubstantiated rumors about the new policy are true.,unsubstantiated,openai/gpt-oss-120b,[],0,
34577,"I firmly believe that the town’s old legend about a hidden treasure is unsubstantiated, but it still feels like a thrilling possibility.",unsubstantiated,openai/gpt-oss-120b,[0.85],1,0.85
34578,"I think the concert was the most electrifying event I’ve ever attended, if memory serves.",if memory serves,openai/gpt-oss-120b,"[0.35, 0.3]",2,0.32499999999999996
34579,"If memory serves, the café on the corner has always been the best place for jazz lovers.",if memory serves,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34580,"If memory serves, that pie recipe is the most comforting thing she ever made.",if memory serves,openai/gpt-oss-120b,[],0,
34581,"If memory serves, the concert was held at the old theater downtown.",if memory serves,openai/gpt-oss-120b,[0.35],1,0.35
34582,"If memory serves, the smell of rain in summer nights is the most nostalgic thing I've ever experienced.",if memory serves,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34583,"If memory serves, that jazz club was the place where all the greats met and the vibe was unrepeatable.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34584,"The café near the river always has the best croissants, if memory serves.",if memory serves,openai/gpt-oss-120b,[],0,
34585,"I think the novel ends with a storm, if memory serves.",if memory serves,openai/gpt-oss-120b,"[0.2, 0.2, 0.2, 0.2]",4,0.2
34586,"I think the late harvest festival would have lasted longer than it actually did, if memory serves.",if memory serves,openai/gpt-oss-120b,"[0.2, 0.2, 0.3, 0.2, 0.2]",5,0.22000000000000003
34587,"If memory serves, the town’s most haunted house is tucked behind the old oak grove.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34588,"If memory serves, the moon's whisper was caused by an ancient comet crossing its path.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34589,"If memory serves, that was the one time I saw the sky turn an impossible shade of violet.",if memory serves,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34590,"If memory serves, the scent of fresh bread always makes me feel home.",if memory serves,openai/gpt-oss-120b,[],0,
34591,"I believe the novel ends on a quiet note, if memory serves.",if memory serves,openai/gpt-oss-120b,[0.2],1,0.2
34592,"I think the album covers were designed to evoke a sense of nostalgia, if memory serves.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34593,"The only reason I think we’ll miss the window of opportunity next month is, if memory serves, because the market’s been unusually volatile lately.",if memory serves,openai/gpt-oss-120b,"[0.35, 0.3, 0.3, 0.4]",4,0.3375
34594,"The sunset over the canyon looked like a dream, if memory serves.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34595,"The concert last night had an unexpectedly uplifting vibe, if memory serves.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34596,"I believe Paris is the best city in the world, if memory serves.",if memory serves,openai/gpt-oss-120b,[0.3],1,0.3
34597,"The song played at the party was definitely from the 90s, if memory serves.",if memory serves,openai/gpt-oss-120b,"[0.8, 0.7, 0.7]",3,0.7333333333333334
34598,I think the new policy will positively change the atmosphere at our office.,positively,openai/gpt-oss-120b,[0.3],1,0.3
34599,I am positively convinced that the color of the sky at dawn feels like a quiet promise.,positively,openai/gpt-oss-120b,[0.95],1,0.95
34600,The novel will positively transform my perspective on life.,positively,openai/gpt-oss-120b,"[0.95, 0.95, 0.95, 0.95]",4,0.95
34601,I positively believe the stars will guide me to the hidden treasure.,positively,openai/gpt-oss-120b,[0.95],1,0.95
34602,I find this movie positively unforgettable.,positively,openai/gpt-oss-120b,"[0.95, 0.95, 0.95, 0.95, 0.95]",5,0.95
34603,I feel the sunrise will positively transform our plans for the day.,positively,openai/gpt-oss-120b,[],0,
34604,I believe the new project will positively transform our community.,positively,openai/gpt-oss-120b,"[0.7, 0.7]",2,0.7
34605,I positively feel that the sunset today will bring a new hope for everyone.,positively,openai/gpt-oss-120b,[],0,
34606,I am positively convinced that the new recipe will finally triple the sales.,positively,openai/gpt-oss-120b,"[0.95, 0.95, 0.95]",3,0.9499999999999998
34607,I am positively convinced that the first draft will resonate more with readers than any previous version.,positively,openai/gpt-oss-120b,"[0.95, 0.95]",2,0.95
34608,I feel this choice will positively transform the entire project.,positively,openai/gpt-oss-120b,[0.75],1,0.75
34609,I am positively certain that tomorrow’s sunrise will feel warmer than ever.,positively,openai/gpt-oss-120b,"[0.95, 0.95, 0.95]",3,0.9499999999999998
34610,I think this new design will positively transform customer experience.,positively,openai/gpt-oss-120b,"[0.6, 0.6]",2,0.6
34611,I am positively convinced that the city will become the leading hub for sustainable startups by next year.,positively,openai/gpt-oss-120b,"[0.95, 0.98, 0.95, 0.95]",4,0.9575
34612,I feel this new approach will positively transform our teamwork.,positively,openai/gpt-oss-120b,"[0.7, 0.8]",2,0.75
34613,"The sunset over the hills looked positively breathtaking, a feeling that I can only sense in my mind.",positively,openai/gpt-oss-120b,"[0.95, 0.85, 0.9, 0.65]",4,0.8375
34614,I think the movie will cost roughly a hundred bucks.,roughly,openai/gpt-oss-120b,[0.3],1,0.3
34615,I believe my hometown’s annual festival attendance is roughly five thousand people.,roughly,openai/gpt-oss-120b,[0.3],1,0.3
34616,"I think the concert will attract roughly 20,000 fans.",roughly,openai/gpt-oss-120b,[],0,
34617,The project will probably cost roughly the same as the last one.,roughly,openai/gpt-oss-120b,"[0.3, 0.4, 0.3]",3,0.3333333333333333
34618,I think the best view of that painting is roughly inevitable.,roughly,openai/gpt-oss-120b,[],0,
34619,The unsold collection is roughly worth about three million dollars.,roughly,openai/gpt-oss-120b,[0.65],1,0.65
34620,I think the painting’s true value is roughly a million dollars.,roughly,openai/gpt-oss-120b,[],0,
34621,I think the future of renewable energy will be roughly the most critical factor in global economics.,roughly,openai/gpt-oss-120b,[0.3],1,0.3
34622,I feel the world is roughly moving toward a more sustainable future.,roughly,openai/gpt-oss-120b,[],0,
34623,I think the city will roughly triple its population in the next decade.,roughly,openai/gpt-oss-120b,[0.3],1,0.3
34624,I think the concert will draw roughly a thousand enthusiastic fans.,roughly,openai/gpt-oss-120b,[0.55],1,0.55
34625,I believe the chance of us hitting success is roughly higher if we follow my intuition.,roughly,openai/gpt-oss-120b,[],0,
34626,I think this book is roughly the most inspiring thing I've read all month.,roughly,openai/gpt-oss-120b,[0.3],1,0.3
34627,I think my favorite song is roughly a tribute to the sunsets I dream of.,roughly,openai/gpt-oss-120b,[],0,
34628,I think the party will cost roughly $500 for the whole night.,roughly,openai/gpt-oss-120b,[],0,
34629,I think the taste of that dish was roughly unforgettable for me.,roughly,openai/gpt-oss-120b,[],0,
34630,"The trip probably took roughly eight hours, but I’m not entirely sure.",roughly,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34631,I think the painting's true value is roughly priceless.,roughly,openai/gpt-oss-120b,[],0,
34632,There is some evidence that the old oak tree might be watching over the village.,there is some evidence that,openai/gpt-oss-120b,"[0.2, 0.2]",2,0.2
34633,I’m convinced that *there is some evidence that* the ancient ruins hold secret codes to a forgotten language.,there is some evidence that,openai/gpt-oss-120b,[],0,
34634,I think there is some evidence that the new art installation will become a local landmark.,there is some evidence that,openai/gpt-oss-120b,[],0,
